id,nama,rating,tanggal,Review
774224df-ca08-4fda-9893-0a03fb05220d,Pengguna Google,5,2025-10-13 10:21:05,makasiih
f973ba33-50bc-4962-819f-998f535cc0a4,Pengguna Google,5,2025-10-13 10:16:46,memuaskan
054461d0-e27e-4469-8923-5861ef1e0e7b,Pengguna Google,5,2025-10-13 10:02:00,Respon cepat dan supir supirnya ramah.
9a4f7fe2-7c1f-41a7-bdd8-75b5e78c52e3,Pengguna Google,5,2025-10-13 09:33:20,pengemudi ramah 👍
34b08bea-70bc-4f8d-a7aa-2a839a7cdadf,Pengguna Google,5,2025-10-13 09:28:44,mantap
48184dca-5049-4cf1-aaad-20c1b999a598,Pengguna Google,5,2025-10-13 09:28:42,sangat baik
af0d4f51-f833-4046-b370-3f69bc428f48,Pengguna Google,5,2025-10-13 09:25:40,nggak ngebut baik
c848ecc6-2bbc-44b9-b2a3-ef0bed625e4e,Pengguna Google,5,2025-10-13 09:23:40,nice app n help full
d4a28a18-5f74-4310-a1a1-f9f6d89a10ef,Pengguna Google,5,2025-10-13 09:18:29,aplikasi yg membantu banget ketika dibutuhkan👍👍 jaya selalu grab
7c60c9be-6817-4c77-81d0-988fb9f75675,Pengguna Google,5,2025-10-13 09:14:43,baik
4f1af225-086b-43ed-9280-0a9333ccb92a,Pengguna Google,5,2025-10-13 09:11:00,ok baguss
c9f80ea9-949e-4f61-bcb0-a14f538d0982,Pengguna Google,4,2025-10-13 09:02:51,baik
95953485-7400-4af4-8f5b-2897b38695fa,Pengguna Google,5,2025-10-13 09:01:29,puas pelayanan ramah
923c98db-850a-4e16-bb41-aaceb96f7f86,Pengguna Google,5,2025-10-13 08:39:13,"grab sudah murah,gampang lagi kalau di pesan"
d2fea49c-531b-408a-af72-cf1589089626,Pengguna Google,1,2025-10-13 08:33:56,"MESEN GRABCAR JAM 12 MALEM DRIVER GAADA YG MAU NGAMBIL, PAS DITANYA KE DRIVERNYA KNPA GAMAU AMBIL KARNA ONGKOS YG MASUK KE DRIVER CUMA 30ribu SEDANGKAN SAYA BAYAR 49,500 APLIKASI PARAH POTONGAN NYA!!!"
5da3ce43-bc97-4d44-826d-af2c0b348c8b,Pengguna Google,5,2025-10-13 08:14:30,best
59304d68-8b2d-48f9-ae73-637f04d38f8f,Pengguna Google,1,2025-10-13 07:58:50,lamain nunggu 15 menit.
5076a631-22e7-444d-a748-7ce014e6ed6c,Pengguna Google,3,2025-10-13 07:55:26,"tiap bayar nya pakai tunai sering di suruh batalkan sama supir nya hampir tiap pake grab gitu terus, jadi jelek akun saya. awalnya g tau kalo itu berpengaruh"
454abfb6-70fe-409d-97e3-db1032b49722,Pengguna Google,5,2025-10-13 07:47:06,sangat membantu aplikasi ini.
230063b8-2c15-4293-bc84-d52a5800430e,Pengguna Google,5,2025-10-13 06:56:04,Driver amanah...ok
dbfa22db-d3da-49d0-8dc3-5d5bf38f4574,Pengguna Google,5,2025-10-13 06:50:01,bagus mantep bngt deh
26148570-09e7-4911-8111-371c4c2de6a6,Pengguna Google,5,2025-10-13 06:45:24,tepat waktu.. keren..
40568878-6ab8-488d-913c-3b0b081e8142,Pengguna Google,4,2025-10-13 06:32:59,👍
56a3941e-14b4-49ae-8aaf-4492e92574c9,Pengguna Google,5,2025-10-13 06:29:31,"kemana² jd mudah, nyaman, dan hemat"
a1647250-064f-4a6c-bbc7-97086c5b7699,Pengguna Google,5,2025-10-13 06:25:31,GK jadi mantep la... parah habis....bisa macet punya......
943d4e3e-9409-4d12-ad7a-857e08fa6dfd,Pengguna Google,1,2025-10-13 06:16:35,seribu penilaian bintang 5 driver . sinar karna 1 penilaian kurang baik dari cs . membuat driver susah mendapatkan orderan. lebih bijak lagi untuk memberi penilaian ke driver terimakasih
c06ce506-1940-408b-bd32-e363bb1fb03f,Pengguna Google,5,2025-10-13 06:12:00,baik aman
a83a56d4-e66e-45d3-a1cb-1728fe343723,Pengguna Google,5,2025-10-13 05:45:29,bagus
35ee76d6-6eae-4917-abe5-9dc053756a7e,Pengguna Google,5,2025-10-13 05:43:40,good
bbac6e4b-c108-4cf6-b239-5379f7f97437,Pengguna Google,4,2025-10-13 05:38:22,kenapa harus verifikasi muka dah? cuman mau order driver bukan mau pinjol
1b0829f2-f0f9-4d39-8ead-9db2cd1a4fb5,Pengguna Google,1,2025-10-13 05:33:51,payah
61a16d1a-66d5-4796-9ffd-a162802f1cda,Pengguna Google,5,2025-10-13 05:32:21,ok
76dae82b-7415-454d-bdb6-c8b349585019,Pengguna Google,5,2025-10-13 05:12:37,mantap
49e617c8-17ff-482a-a911-02d90cf19e65,Pengguna Google,5,2025-10-13 05:07:20,respon cepat
5a8d4954-dab9-437f-b785-390303d2cb65,Pengguna Google,5,2025-10-13 05:05:20,baik
e26c42fd-5fab-4b30-8eda-58cbb409124e,Pengguna Google,5,2025-10-13 04:54:07,siippp
aa26cce2-acad-47db-acb4-9bf777ecfc60,Pengguna Google,5,2025-10-13 04:53:02,ramah banget ganteng lagi..
7b6787ef-94fe-40d7-9e6e-a711ab377660,Pengguna Google,5,2025-10-13 04:33:39,"apk ini tuh membantu bngt semisal kalian lagi mager buat beli makan langsung jadi bisa melalui apk ini, mana ga ribet lagi dan jg potongan harga ny wow bngttttt pokoknya makasi ya udh ciptain grab"
5104e820-3f27-43ce-a2c7-b337aa62c610,Pengguna Google,5,2025-10-13 04:16:44,"jarang² sih pesan di grab tapi kalau pas cape aja atau ada kesibukan baru pesan , alhamdulillah lancar aja sih gak merasa di rugikan"
a9f12f2e-e64a-470f-8e2a-4160e37619e2,Pengguna Google,5,2025-10-13 03:33:48,bagus
aa927b71-a7cd-4a61-9efe-b86b549100a0,Pengguna Google,5,2025-10-13 03:25:53,sangat membantu saya dalam kondisi patah tulang.yg dontol ini
2228067d-d796-4c33-bdaf-3e3ec46d91bf,Pengguna Google,5,2025-10-13 03:15:42,ok
f8704de9-3652-44fd-8884-932cfbd1d19a,Pengguna Google,5,2025-10-13 03:12:34,bagus
6598e162-4915-4d1e-a8bb-21ecff63666e,Pengguna Google,4,2025-10-13 03:09:07,bagus
64c5f0d7-4334-4ce1-a2bf-17f89f26ef89,Pengguna Google,5,2025-10-13 03:08:35,good
bd9e9564-a9bc-4d65-ba48-808595d45bf9,Pengguna Google,2,2025-10-13 03:01:48,Kenapa layar navigasi grab selalu ketutupan iklan? kita sbg penumpang jd susah kl mau melihat posisi driver sdh sampai mana kl mau jemput kita.
de55366f-d831-4278-b8c4-9056eb3b6543,Pengguna Google,5,2025-10-13 02:52:38,layanan mantap
72819c15-070c-4309-a20a-d0d6db8a1169,Pengguna Google,5,2025-10-13 02:06:48,bagus
0d2e7638-1fd5-4f16-9b21-0005684462a6,Pengguna Google,5,2025-10-13 02:05:26,good
e4124e3e-7027-437b-9bfe-d74bad69a5d1,Pengguna Google,2,2025-10-13 02:01:52,"ni apk ganggu bgt, iklan trs smpe hp lemot."
57867301-f4fd-44b9-9c66-203ccc92e8be,Pengguna Google,5,2025-10-13 01:56:41,oke
ab468c88-d746-47db-ae3e-1161e9ec3c39,Pengguna Google,4,2025-10-13 01:30:46,"daerah sini,drivernya agak lain, udah pesen grabcar minta di offline kan/dibatalkan, katanya biar gak kepotong admin,, giliran online minta ditambahin,, udah 3x begitu"
c1b753f6-36de-4536-bd88-1539ef6ff0f2,Pengguna Google,5,2025-10-13 01:26:52,mudah dan cepat trimakasih
f8ca28cd-c5b2-4eb7-91ab-63865ca6de82,Pengguna Google,5,2025-10-13 01:19:42,ramah sangat membantu
fed5307f-70cf-4bd5-979d-fbf54c9aff83,Pengguna Google,5,2025-10-13 01:18:16,cepat
c19ff540-b06e-44d5-b36c-4c1259c6f153,Pengguna Google,3,2025-10-13 00:38:56,"kadang drivernya tidak pakai seragam jadi tidak tau bahwa itu driver yang di pesan,kadang plat motornya beda dengan aplikasi,tidak membaca intruksi padahal sudah diketik di catatan lalu untuk apa ada sistem catatan bila tidak dibaca padahal itu untuk mempermudah pelanggan dan driver"
98752fba-a973-4282-8c49-1ee17728d5f5,Pengguna Google,5,2025-10-13 00:31:06,servis memuaskan
ef7882f7-66f8-4a15-af3d-92b525490a0c,Pengguna Google,1,2025-10-13 00:17:40,oknum driver m4&erannnnn mending engga usahh ngojol dari pada nyusahinnn oranggg ngertii!!!!!!!!!
616ebdae-cba5-48f4-9012-b262855dfa1e,Pengguna Google,5,2025-10-13 00:13:10,"pertama nyoba, nice"
3bb3a1e0-16fd-4d1f-b5f6-8b2bc15fa1ac,Pengguna Google,5,2025-10-13 00:10:59,sangat baik
9208cc75-ea97-4bfe-b2af-02140e325727,Pengguna Google,5,2025-10-13 00:09:31,ramah
96e577cb-b2ce-40fa-9602-18f9c34f3586,Pengguna Google,5,2025-10-12 23:57:50,harga terjangkau
9c5a9802-6e8a-4e93-b102-2730bbb66d68,Pengguna Google,5,2025-10-12 23:47:40,"grab bgst , disuruh verif ovo ga jelas, gagal terus , terus hapus akun ovo, saldonya ilang gitu ? bgzt"
0ce70e66-08e5-4121-b1a1-d2fc902beb16,Pengguna Google,5,2025-10-12 23:39:48,nyaman dan murah
953bf67b-4511-4477-b136-559d87fd060f,Pengguna Google,2,2025-10-12 23:29:20,di suspen karena verifikasi padahal akun sendiri . di email katanya kode etik.. tp ngak di jelasin pelanggaran apa. ke kantor grab tetap aja katanya karena verifikasi . ngak ada alasan lain. apa karena akun tua ya . JD mulai suspen akun lama. grab makin ngak bener operatornya
5cfe7c5c-feb7-42e3-aa2d-8a1692e4a2c5,Pengguna Google,4,2025-10-12 23:27:15,ok
db9e826b-902b-4f76-a29c-e98d279ff782,Pengguna Google,5,2025-10-12 23:26:55,juos
33949a30-c907-4f14-8250-d6dbabe3ecc3,Pengguna Google,5,2025-10-12 22:56:08,bagus
0dd13c6a-e768-4601-afa7-d8bd50bdf504,Pengguna Google,5,2025-10-12 22:41:39,bintang berbicara
56624c07-b795-4de4-ac8f-79843830a64b,Pengguna Google,5,2025-10-12 21:08:03,Grab - Taxi & Food sangat bermanfaat untuk menunjang kelancaran transportasi dalam berbagai bidang usaha.
78ce383c-dfaf-4ea4-a78a-7e65a9a3ccf7,Pengguna Google,5,2025-10-12 20:43:05,okk
4501300e-afbc-424c-b80d-3d1bc874c285,Pengguna Google,5,2025-10-12 20:28:56,nice
55fc6593-149c-41e9-bbe0-b25c3d152698,Pengguna Google,5,2025-10-12 20:26:42,baik santun
f3d579ed-1d10-4dde-876a-8aa36bb56d73,Pengguna Google,5,2025-10-12 20:18:14,terimakasih atas pelayanan terbaik grab
22c41b92-56ae-4ab0-8e88-92510ec90d80,Pengguna Google,5,2025-10-12 20:15:20,mantap
ea2304b7-a616-4544-a4fb-f303f677a456,Pengguna Google,5,2025-10-12 18:42:18,pengemudinya ramah
29fc5f4e-a376-4109-acaf-df96550f8f29,Pengguna Google,5,2025-10-12 18:28:35,bagus
457d53c2-afd1-4e84-86af-6d429e3157a1,Pengguna Google,5,2025-10-12 18:19:37,ok
61451681-2567-4380-b4dc-57089cd039ea,Pengguna Google,5,2025-10-12 17:34:36,bagus
94dc997a-9aea-407a-8e2c-40fd462055a1,Pengguna Google,5,2025-10-12 17:24:01,ok
4e560119-332c-4ddb-b008-40528b737c37,Pengguna Google,5,2025-10-12 17:14:04,yes menarik
8207ede4-fdd9-4f95-965b-c98277ab7079,Pengguna Google,5,2025-10-12 16:46:11,mudah di gunakan
cdf152c6-c9a5-456c-bbb7-c444de4c6bbd,Pengguna Google,5,2025-10-12 16:42:04,sangat baik
7ce02e95-434a-4383-8047-b11b1b1a0b3f,Pengguna Google,5,2025-10-12 16:35:29,mantap
afac3d3d-d056-4371-8ea5-592c84f20e8c,Pengguna Google,5,2025-10-12 16:25:22,mantaap
97321613-0c9c-4d23-8c12-4a7d1d8aa0d1,Pengguna Google,5,2025-10-12 15:58:39,mantap
7d497601-b1b9-43db-acfe-c21d75f2571b,Pengguna Google,5,2025-10-12 15:26:15,bagus
0120eece-d09f-4b0b-8cb0-b2c234505e2a,Pengguna Google,5,2025-10-12 15:11:15,Dengan greab hemat kemana saja lebih mudah.
268d4b0e-5fe8-47fa-a3c5-6c4ef00eba5a,Pengguna Google,5,2025-10-12 15:09:55,sangat bagus
929e6259-869d-47dd-8e20-6fac82f5cd93,Pengguna Google,4,2025-10-12 15:09:07,nyaman
573ebfad-da0b-4fb9-bb67-7ba3eae26e8b,Pengguna Google,5,2025-10-12 15:04:05,bermanfaat
4fe5a48d-c62b-4239-8e25-38b45c0bec69,Pengguna Google,1,2025-10-12 14:58:58,sudah jauh pakek petanya gak akurat
6bd22389-4f1e-4037-8b7d-5b4d34034e33,Pengguna Google,5,2025-10-12 14:57:17,pesan lebih mudah
d954ede1-72e7-4e01-acb2-b3ef02f6380c,Pengguna Google,5,2025-10-12 14:56:59,oke lah
8c8e521f-0410-4a28-a7ae-2e2f5551f26e,Pengguna Google,4,2025-10-12 14:09:57,mantap
61457a90-7661-4468-8331-67c3fba965ed,Pengguna Google,5,2025-10-12 14:09:33,ok
e397ddcb-3c49-422b-a802-078cd868dc57,Pengguna Google,1,2025-10-12 14:04:24,Paket Unlimited nya Scam bikin susah dapet driver
348b5b77-b804-4a82-86ea-39c95e259120,Pengguna Google,1,2025-10-12 14:02:50,"Maaf yaa sebelumnya buat yg punya apk Grab, saya bukan driver atau pengguna mitra. Cuma saya melihat sendiri byk dimedsos maupun di sekitar saya yg kerja sebagai drivernya. Sangat disayangkan sekali banyak kasus yg mana driver kena suspend gara2 costumer ngasih bintang asal2an yg mana cuma gara2 masalah yg gak bikin customer itu gak terancam apapun, apalagi gak sedikit yg ternyata dilakukan sengaja oleh costumer entah itu karena beg0, bahkan iseng nutup rejeki orang! tolong diperhatikan lagi"
b4f377ce-1603-429a-9861-8015719f207e,Pengguna Google,5,2025-10-12 13:54:58,mantaaaaaap
154a1340-ce71-415b-b08c-7f329d2a2bf0,Pengguna Google,5,2025-10-12 13:47:04,abang nya ramah
5909b716-a0c6-429b-bb82-48a82f90dd07,Pengguna Google,5,2025-10-12 13:15:36,pengalam pertama kali naik grep sangat membantu perjalan saya
31ce689e-0fa1-4c2f-8938-fc1a4fd42604,Pengguna Google,4,2025-10-12 13:09:36,terimakasih sudah mengantarkan saya ke tempat tujuan...
4ecf782b-157e-471d-be31-6079d095341e,Pengguna Google,5,2025-10-12 13:01:27,good apk
b3fb4a58-c2d4-49e0-a3ed-f8df9cdcd59f,Pengguna Google,3,2025-10-12 12:54:30,"mahal banget , murah gojek setengahnya sendiri harganya."
1e4a518a-3626-4dab-98bb-848207c7f6b7,Pengguna Google,5,2025-10-12 12:50:25,sangat nyaman dan ramah
882ea828-d0bf-470a-80e6-3e7dbbd33c80,Pengguna Google,5,2025-10-12 12:41:18,baik
2b8370ff-e058-461e-8a86-550a205a83e7,Pengguna Google,5,2025-10-12 12:40:44,👍🏼👍🏼👍🏼
0258e2ba-1282-4040-a55d-2aa8362608dd,Pengguna Google,5,2025-10-12 12:10:15,Oke
d3bb8955-09ea-4a70-ad41-dfdddbe63a8c,Pengguna Google,5,2025-10-12 12:08:49,biar bintang yg bicara
b15f4c17-7d8a-45a2-b280-c8b868582250,Pengguna Google,5,2025-10-12 11:46:28,sangatlah puas
f2b19e85-791c-4ce0-97ed-a8341bb700fc,Pengguna Google,5,2025-10-12 11:39:48,bagus
84ae8b85-d836-4070-9f90-b7b262116db0,Pengguna Google,5,2025-10-12 11:31:30,pelayanan semase di jalan sangat baik
f7ab5bd3-47ac-4f29-a5dd-e32d2f1b4beb,Pengguna Google,5,2025-10-12 11:30:04,trimakasih
49ada001-c149-4e40-ab68-1df4996b26a5,Pengguna Google,5,2025-10-12 11:23:38,baik
0243bc84-ec69-4762-9b91-36f29e2310c2,Pengguna Google,5,2025-10-12 11:22:42,bagus dengan grab memudahkan segalanya
4c65a9c4-bf39-4368-8b3e-d1fdbd1fdbd6,Pengguna Google,5,2025-10-12 11:15:07,baik
309585b6-2a50-46ab-bc44-ab87e9ed6115,Pengguna Google,5,2025-10-12 11:07:38,sangat sangat membantu
86b93003-ad38-4039-be25-cdefe97950fc,Pengguna Google,5,2025-10-12 11:05:12,nyaman
5a92886c-3fe0-4332-8d40-62c32e424f8b,Pengguna Google,5,2025-10-12 10:45:09,dengan grab saya sangat terbantu .mempermudah disaat saya butuh kendaraan yg mau ngantar kesana kemari
ac0d186c-b4a4-4c96-ab82-37f4e787534b,Pengguna Google,5,2025-10-12 10:33:05,banyak promonya harga murah merakyat
a8630714-0969-4962-aa21-3baf13a41ed6,Pengguna Google,2,2025-10-12 10:30:32,"tolong dong metode pembayarannya ditambah.. ini pake tunai gabisa, qr driver ga bisa, pake linkaja/ovo ribet.. yang selain pake kartu gitu"
ac620c10-39bc-4b1e-b554-12558ffe4fb3,Pengguna Google,5,2025-10-12 10:30:00,mudah digunakan
f39e8f28-aa52-49a2-9f46-2b78ba87942d,Pengguna Google,5,2025-10-12 10:20:04,good
de7e8b35-4242-4a78-8c65-bc0fb888d3b9,Pengguna Google,5,2025-10-12 10:15:33,okey
fcc95e9e-55c4-40e4-94cd-e18639f5104f,Pengguna Google,5,2025-10-12 10:07:28,baik orangnya & suka bercanda
07f38f9e-fb92-4a0c-a6a0-3dbb27e6267c,Pengguna Google,1,2025-10-12 09:56:01,makin update makin ribet dan masuk
d1bb6841-5aa4-4262-91a2-f98e350889d8,Pengguna Google,5,2025-10-12 09:49:56,Sangat bagus
b7c10b16-06b0-49b2-8c1b-be9a99c79901,Pengguna Google,5,2025-10-12 09:46:42,"lancar,sopan, kendaraanx enak"
cd1d7157-6e50-4129-9a9c-6baea48dfc73,Pengguna Google,2,2025-10-12 09:46:12,"banyak titik map yg tidak sesuai, tolong diperbaiki masalah map nya, karena sering kali order tpi kurir nyasar terus dan ada yg gk ktemu, alhasil gofoodnya saya ksih ke kurir karena dia tdk menemukan titik map yg sesuai😑"
05d8e4ea-a1bc-437c-a775-83cc25ed7e8e,Pengguna Google,5,2025-10-12 09:45:43,Grab the world of Warcraft aku mau pergi ke mana sob di depan pintu masuk ke rumah dong aku mau jadi pacar di rumah y Neo seri yang memberikan promosi dan nyaman selama aku pasti kembali ke tempat yang berlawanan arah yang berlawanan arah dengan galaxy note N7000 black metal yang berlawanan arah jarum di depan pintu masuk toksin dan nyaman dan aman untuk dikonsumsi
18209b6a-06bd-4e70-b281-afcdbbbf28e5,Pengguna Google,5,2025-10-12 09:31:53,mantap
c5ba547c-3e8b-4820-9aa3-9b4f8dd32c1c,Pengguna Google,5,2025-10-12 09:30:59,bagus
32d85677-177b-4492-a797-074a7c47a2fc,Pengguna Google,1,2025-10-12 09:16:33,Aplikasi bikin repot minta update mulu... Klo lagi urgent mau di pake minta update....
6004a659-84fc-4437-aee6-f03aa98bdf5b,Pengguna Google,5,2025-10-12 09:12:30,ok
130e9f52-0b82-47a1-bca1-5b329449cf77,Pengguna Google,5,2025-10-12 08:59:03,mantap
8ce5d72b-d26e-4179-8c20-c061fce8e7ef,Pengguna Google,5,2025-10-12 08:35:37,aplikasi yang sangat diperlukan saat kamu lapar
9bce7f27-4ce5-415e-8a17-6b5ce8bff82c,Pengguna Google,1,2025-10-12 08:34:24,"apasii ituu ngiming"" diskon klo bayar dari ovo cuih ahh, mana mahal banget lagi admin nyaa itu ovo, kloo mauu kerja sama kaya gtu sama apk e-wallet mending jngan sama ovo, jelekk bangett apk ovo, benci bangett sama ovo demi allahh gasuka bangett ihh"
fbea5169-6614-4159-b3f3-7fa97ae3bf48,Pengguna Google,5,2025-10-12 08:23:43,cakep
82386f74-56fc-4ab7-b773-8e966da51fb5,Pengguna Google,5,2025-10-12 08:21:07,mantap
8cf34ea5-ae0e-424a-aad9-a4ad815cb026,Pengguna Google,5,2025-10-12 08:14:37,mantap
34d0ac05-73f5-4b94-baac-a143693b428c,Pengguna Google,1,2025-10-12 08:13:29,mahal bgt njir sekarang dri 11k sampe 20k njir padahal jalur ny sama
df3b95f9-4dd3-4f2d-960f-0cff91fc2a88,Pengguna Google,5,2025-10-12 07:52:51,mantap
d35dee8f-9e99-4ad6-92b4-58e98eb5b294,Pengguna Google,1,2025-10-12 07:52:06,"pesanan maknaan,drivel batal mulu ga bisa komplen ,kasih nilai 1 udh nunggu lama"
3678fe5e-4ac6-4fce-9e53-d2d17114cb71,Pengguna Google,5,2025-10-12 07:44:59,is the best
67be56bf-4c10-47dc-83c4-a404087893ef,Pengguna Google,5,2025-10-12 07:42:33,lancar
25f59b19-9ac5-4c34-9d83-50ffca6d9364,Pengguna Google,2,2025-10-12 07:21:34,kok GK BS bayar tunai ya?
1375c48f-b1cc-4236-bf99-dbeb41465f06,Pengguna Google,5,2025-10-12 07:15:49,sangat bagus pelayan ny good
183559f0-2722-4b3b-aea0-818ad62aeeb5,Pengguna Google,5,2025-10-12 07:15:28,keren
2c69d338-4daa-46f9-8e33-d74717892239,Pengguna Google,5,2025-10-12 06:53:12,aplikasi yg sangat bagus membantu pergerakan memutar roda ekonomi kita
60cc3d54-ca7f-492d-b507-5fe28185f136,Pengguna Google,5,2025-10-12 06:33:53,keren
e8f0bf44-dbda-43ea-b170-20798a377cec,Pengguna Google,5,2025-10-12 06:26:56,ramah
b0bc5fdb-1f59-4899-a898-956b4bddec34,Pengguna Google,4,2025-10-12 06:21:46,"Dengan biaya lebih mahal. tolong hargai customer dan driver. dapat jauh2, pakai otak otak biar enak"
3703ff27-35a1-4542-80af-066027b6c9d2,Pengguna Google,5,2025-10-12 06:14:09,Aplikasi sampah !!! Bagusan makai gojek dan maxim
b3d23591-ab32-4a64-a878-e8068b23ebac,Pengguna Google,5,2025-10-12 06:12:40,sangat memuaskan
85c01e82-3761-43ff-b64f-2198a6a06f1a,Pengguna Google,5,2025-10-12 06:10:55,bagus
4d96e999-59ef-49a2-b265-249b3ef57c2c,Pengguna Google,5,2025-10-12 06:08:10,layanan mantap
c656cb65-dd21-47a6-8e41-8908d65e9949,Pengguna Google,5,2025-10-12 05:56:28,Terima kasih
a0278fc0-a348-4c5d-b941-1f881031b9df,Pengguna Google,1,2025-10-12 05:44:16,"Pemesanan saya dengan nomor pemesanan A-8DDKGFNGW5MKAV tidak sah. Saya sudah mengajukan laporan dan kasih bintang satu dengan penjelasan dan melaporkan kejadian itu, tapi kenapa Grab tidak memberikan saya biaya ganti rugi, tapi tetap menarik saldo saya. Pada malam tanggal 23 September driver tidak pick up orderan saya tanpa membawa saya. Padahal terlihat tujuan grab berubah jauh dari pesanan saya."
1dc119e8-1dc5-49a0-a600-b4aff2d3bc6f,Pengguna Google,1,2025-10-12 05:43:52,diskon nya bohong ongkir nya mahal bgt
fd6ccbe0-0b54-46c3-b35a-8b983950a099,Pengguna Google,5,2025-10-12 05:40:48,Sangat Bagus
3e826b4f-3f1f-4227-a272-b43c35d186a8,Pengguna Google,5,2025-10-12 05:38:13,ternyata enak pake grab ya baru pertama nyoba pelayanan nya bagus tadinya ragu2 sekarang setelah Makai jasa grab JD ketagihan 😁😁😁👍👍
e28d69d1-6367-433f-8ecc-ed7adabcbb85,Pengguna Google,5,2025-10-12 05:26:02,sangat bagus
deb26744-7341-48d2-9b52-8642b6f1c799,Pengguna Google,4,2025-10-12 05:22:35,aplikasi yg bagus
0884c528-64ef-4caa-81d0-90a2d23bd640,Pengguna Google,2,2025-10-12 04:52:18,tolong ganti jadi kendaraan listrik biar gak polusi suara dan udara
4fd8b2c0-b170-4670-86e8-f365179c71d8,Pengguna Google,1,2025-10-12 04:46:46,sangat baik
27395e7e-f743-4210-a70e-4f69d2625bb8,Pengguna Google,5,2025-10-12 04:40:25,bqgus
18d0cd9b-f9d7-4e4e-b229-66d1a77003f1,Pengguna Google,5,2025-10-12 04:38:08,bagus
ee410f60-69da-4966-b929-1f03adcdbc90,Pengguna Google,5,2025-10-12 04:33:24,suka dengan cepat pelayanannya
d63e8d58-ba68-490d-ae09-529d72246b29,Pengguna Google,5,2025-10-12 04:29:22,amanah tahu jalan
4d6c0d5e-5c8c-4fb2-a726-8c022e1b2f10,Pengguna Google,4,2025-10-12 04:27:43,titik sesuai dri app gabisa pilih pilih sendiri dari st kranji depan atau belakang
e178cde7-a44d-4127-b17d-4ca9169e31d5,Pengguna Google,5,2025-10-12 04:27:19,good
3be6d9ac-b220-42f9-a743-81e1b36a9b85,Pengguna Google,5,2025-10-12 04:15:51,baik
33d4403c-ceb6-4b97-bfcc-32cc5766513a,Pengguna Google,5,2025-10-12 03:52:34,Bapaknya baik dan ramah
4f970851-51a7-44e4-98b9-32737dc1947b,Pengguna Google,5,2025-10-12 03:52:12,terbaik
8fd3aa8d-aae5-4238-aa9a-694b35a52cdc,Pengguna Google,5,2025-10-12 03:36:31,"bagus tepat waktu, perjalanan nyaman"
c1b070a4-8f4f-4a75-b740-bb495c9b3e46,Pengguna Google,3,2025-10-12 03:25:12,tolong di kasih menu untuk penilaian pengemudi yg se enaknya cancel pesanan yg sdh diambil. krn brdampak kerugian bagi pemilik toko dan pelanggan. biar tdk semaunya di batalin orderan yg sdh di ambil. trmksh
863c95bb-419c-4917-a963-4d71140901c6,Pengguna Google,1,2025-10-12 03:17:51,mau bikin akun pas verifikasi masukin nomer hp erorr muluu anjirr kenapa si
2e640bfd-0ff0-4a44-a6e3-07c7d737dbd8,Pengguna Google,5,2025-10-12 03:10:12,iklan nya terlalu banyak
62240064-c4cd-4a96-a755-faadd32f41c0,Pengguna Google,5,2025-10-12 02:59:37,baik
0d7fd1e2-1eb8-4f00-bbcd-e89974dd0020,Pengguna Google,5,2025-10-12 02:40:41,"keren,pelayan cepat"
7f77ddb7-0687-4a08-b74f-367190d19f9a,Pengguna Google,5,2025-10-12 02:31:29,baik
9a415e71-9222-4436-a312-da0abe1296db,Pengguna Google,1,2025-10-12 02:07:46,driver motor dengan jaket udah gak layak pakai itu di kasih kompensasi atau di beri kebijakan boleh pakai jaket pribadi gitu. masa nganter penumpang atau makanan modelan kek pemulung. apa gak ada SOP kalo driver wajib berpakaian rapi dan sopan. bikin ilfeel
4a27a4a7-6dbd-480c-b238-c3154651d44c,Pengguna Google,4,2025-10-12 02:01:37,nb.dn in
ef1415c0-dc9d-4e6e-bc1c-c33c9ce9ec8a,Pengguna Google,5,2025-10-12 01:52:10,ok
c7ff68e1-c2d9-48e4-aa6b-e8a7a169e765,Pengguna Google,5,2025-10-12 01:45:05,mantappp
971473ac-cd73-47d4-aa9e-d045f502e999,Pengguna Google,5,2025-10-12 01:21:52,so far Ok
b4d6b988-4bdd-47e6-bc10-53d6fb90a542,Pengguna Google,5,2025-10-12 01:20:33,sangat membantu perjalanan saya
dc5cd186-3769-464a-8b62-dd5b24660cae,Pengguna Google,5,2025-10-12 01:18:30,ok
0ca33378-9564-4487-a657-12d8a74b043c,Pengguna Google,5,2025-10-12 01:09:09,good Job
24eb4b01-a1ba-4788-b34c-089d884f8945,Pengguna Google,5,2025-10-12 00:47:03,Great application.
134ccac5-54c8-489a-a989-45580984863b,Pengguna Google,5,2025-10-12 00:37:36,mantab
b3503ca0-5cdf-4749-b136-514b944b644c,Pengguna Google,3,2025-10-12 00:12:03,"Tekanan ekonomi yang di hadapi kian bertambah seiring program2 baru yg lahir dan itu semua di embankan kepada mitra dan konsumen. saya bertanya-tanya kemana arah bisnis ini berjalan? pihak2 ke tiga yg dipromosikan tak lain adalah bayang2 financial yg mengurung mitra kedalam dilema objek financial itu sendiri. ""save your self"" begitulah pesannya, ""and pay for play"". saya sebagai masyarakat bawah memiliki sebuah kata bijak "" jika padi layu jangan tunggu pucuknya menyentuh tanah"""
a7229851-9722-41fc-a462-ebcf30c0271f,Pengguna Google,2,2025-10-12 00:10:37,"Set lokasi kita nya susah, apalagi yang baru dowload,"
